"Diện tích","Hướng ban công","Hướng nhà","Mặt tiền","Mức giá","Mức giá internet","Mức giá nước","Mức giá điện","Nội thất","Pháp lý","Số phòng ngủ","Số phòng tắm, vệ sinh","Số tầng","Thời gian dự kiến vào ở","Tiện ích","title","url","Đường vào"
"62 m²","","","","1,8 tỷ","","","","","","2 phòng","2 phòng","","","","Tổng hợp rổ hàng tháng này - Dream Home Palace - 1.8tỷ/2PN 62m2, 2 tỷ/3PN. Nhà mới","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-trinh-quang-nghi-phuong-7-6-prj-dream-home-palace/tong-hop-ro-hang-thang-nay-1-8ty-2pn-62m2-2-ty-3pn-nha-moi-pr42745733",""
"76 m²","Tây","Tây","3,8 m","22 triệu/tháng","","Theo nhà cung cấp","Theo nhà cung cấp","","","3 phòng","4 phòng","3 tầng","Ở ngay","","22 triệu/tháng - 3 tầng - nhà mới đẹp rộng rãi - xe hơi ngay cửa - gần cầu Chữ Y - khu sầm uất","https://batdongsan.com.vn/cho-thue-nha-rieng-duong-duong-ba-trac-phuong-2-17/22tr-thang-3-tang-moi-dep-rong-rai-xe-hoi-ngay-cua-gan-cau-chu-y-khu-sam-uat-pr42409997","6 m"
"55 m²","","Tây - Bắc","3,3 m","11,5 triệu/tháng","Do chủ nhà quy định","Theo nhà cung cấp","Theo nhà cung cấp","Cơ bản","","3 phòng","2 phòng","3 tầng","Ở ngay","","Cho thuê NNC Âu Dương Lân, Q8. (3.3x17m) 2 lầu, 3PN mới đẹp, Gần bệnh viện, chợ, 11 triệu","https://batdongsan.com.vn/cho-thue-nha-rieng-duong-au-duong-lan-phuong-2-17/-cho-nnc-q8-3-2x17m-2l-3pn-moi-dep-gan-benh-vien-cho-12tr-pr42771176","4 m"
"84 m²","Nam","","","4,96 tỷ","","","","- Bàn giao nội thất: Full tủ bếp/ full thiết bị vệ sinh/ có máy hút mùi, bếp điện từ, cung cấp máy lạnh mỗi phòng đều là Teka / Grohe/ An.","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","","","","Rổ hàng cuối CĐT Kusto Urban Green T11. HTLS 0% 3 năm, tặng 600tr và 3 năm PQL, 10 chỉ vàng SJC","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-so-6-phuong-hiep-binh-phuoc-prj-urban-green/ro-hang-cuoi-cdt-kusto-t11-htls-0-3-nam-tang-600tr-va-3-nam-pql-10-chi-vang-sjc-pr42929098?source=ad&adid=2999872",""
"100 m²","","Nam","16 m","27 triệu/m²","","","","","Sổ đỏ/ Sổ hồng","","","","","","Cần bán 7 lô đất nền giá đấu trúng của nhà nước bán luôn 7 lô giá 27tr/m cách biển 300m","https://batdongsan.com.vn/ban-dat-duong-ha-huy-tap-phuong-9_3/can-ban-7-lo-nen-gia-dau-trung-cua-nha-nuoc-ban-luon-7-lo-gia-27tr-m-cach-bien-300m-pr38029306","16 m"
"462 m²","Đông","Đông","","45 tỷ","","","","Đầy đủ","Sổ đỏ/ Sổ hồng","4 phòng","3 phòng","","","","Cực đẳng cấp! Căn hộ 4PN view trực diện biển tại Nha Trang Center - 462m2 full nội thất 5* quá đẹp","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tran-phu-phuong-loc-tho-prj-nha-trang-center/cuc-dang-cap-4pn-view-truc-dien-bien-tai-462m2-full-noi-that-5-qua-dep-pr42567731",""
"20 m²","Tây","Tây","","2,7 triệu/tháng","Thỏa thuận","Thỏa thuận","Thỏa thuận","Cơ bản","","1 phòng","1 phòng","","Thỏa thuận","Camera, Bảo vệ, PCCC","Cho thuê phòng mới đẹp ở ngã 6 đối diện nhà VH thiếu nhi giá từ 2tr3 - 3tr8/th ở được 3 - 4 người","https://batdongsan.com.vn/cho-thue-nha-tro-phong-tro-duong-le-thanh-phuong-phuong-phuong-sai/cho-moi-dep-o-nga-6-doi-dien-vh-thieu-nhi-gia-tu-2tr3-3tr8-thang-o-duoc-3-4-nguoi-pr42824242",""
"130 m²","","","6,5 m","12,8 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","","","","Bán đất Mỹ Đình, Nam Từ Liêm 130m2, mt 6.5m nở hậu ô tô vào đất, cách phố Mỹ Đình 50m giá hơn 12 tỷ","https://batdongsan.com.vn/ban-dat-duong-my-dinh-phuong-my-dinh-1/ban-nam-tu-liem-130m-mt6-5m-no-hau-o-to-vao-cach-pho-50m-gia-hon-12-ty-pr42847566","3,2 m"
"73,4 m²","Đông - Nam","","","4,42 tỷ","","","","Đầy đủ nội thất.","","3 phòng","","","","","Tôi bán 10CH studio 1.7 tỷ, 2PN 3.2 tỷ, 2PN góc 3.7 tỷ, 3PN góc 4.42 tỷ Kđt Vinhomes Smart City","https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-tay-mo-prj-vinhomes-smart-city/chinh-chu-ban-cat-lo-10-studio-1pn-2pn-55m2-2pn-64m2-3pn-80m-gia-re-nhat-kdt-vh-smartcity-pr42755340",""
"66 m²","","","","5,5 tỷ","","","","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","","","","Căn thật giá thật. chủ nhà bán gấp căn hộ 2pn Handi Resco, căn góc, sổ đỏ cc, nội thất đẹp. 5,5 tỷ","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-van-luong-phuong-nhan-chinh-prj-handi-resco-le-van-luong/ban-nhanh-re-trong-thang-de-di-nuoc-ngoai-3-ngu-handiresco-goc-so-do-cc-noi-that-dep-pr40707434",""
"124 m²","","","","11 tỷ","","","","","Sổ đỏ/ Sổ hồng","4 phòng","2 phòng","","","","Cần bán căn hộ 124m2 - 4 ngủ Mandarin Tân Mai - full nội thất - tầng trung thoáng sáng.","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-tan-mai-phuong-tan-mai-2-prj-mandarin-garden-2/-ban-124m2-4-ngu-full-noi-that-g-trung-g-sang-pr42813357",""
"80 m²","","","","5,1 tỷ","","","","Toàn bộ full nội thất.","Sổ đỏ","2 phòng","2 phòng","","","","CC bán căn hộ 80m2 chung cư New Horizon City - 87 Lĩnh Nam, Quận HM, HN: LH 0962 552 ***","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-linh-nam-phuong-mai-dong-1-prj-new-horizon-city-87-linh-nam/cc-ban-73m2-rizon-87-quan-hm-hn-lh-pr39509364",""
"83 m²","Đông - Nam","Tây - Bắc","","4,3 tỷ","","","","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","","","","Chính chủ bán căn 2PN, 83 m2, giá 4,3 tỷ sổ đỏ, slot oto, Goldmark","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ho-tung-mau-phuong-phu-dien-prj-goldmark-city/chinh-chu-ban-gap-2pn-dt-78-m2-va-86-m2-thong-thuy-so-do-view-dep-gia-tot-city-pr37144495",""
"95 m²","","","5,3 m","12 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","","","","Bán gấp đất (5,3x18m) mặt tiền Đường Số - Tân Quy - Quận 7","https://batdongsan.com.vn/ban-dat-duong-so-25-phuong-tan-quy/ban-gap-5-3x18m-mat-tien-quan-7-pr41909125","10 m"
"300 m²","","","","Thỏa thuận","","","","","Sổ đỏ/ Sổ hồng","","","","","","Bán đất dự án HUD - XDHN - Thành Hưng - Ecosun - HUD9. Vị trí đẹp giá tốt. Hotline: 0981 880 ***","https://batdongsan.com.vn/ban-dat-nen-du-an-xa-phuoc-an-1-prj-khu-do-thi-moi-long-tho/b-hud-xdhn-thh-hung-ecosun-hud9-vi-tri-dep-gia-tot-hotline-pr42758790",""
"6.450 m²","","Tây","50 m","120 nghìn/m²","Thỏa thuận","Theo nhà cung cấp","Theo nhà cung cấp","Đầy đủ","","","","","Ở ngay","","Cho thuê Kho, nhà xưởng 6450m2 tại Xã Long Thọ, Nhơn Trạch, Đồng Nai, giá cực chất 120 nghìn / m2","https://batdongsan.com.vn/cho-thue-kho-nha-xuong-dat-xa-long-tho/cho-6450m2-tai-nhon-trach-dong-nai-gia-cuc-chat-120-nghin-m2-pr42870940","20 m"
"60 m²","","","","11 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","","","","BÁN NHÀ LÊ QUÝ ĐÔN 60M 4 TẦNG THOÁNG SÁNG, CÁCH MẶT PHỐ 5M. GIÁ CHỈ 11 TỶ!","https://batdongsan.com.vn/ban-nha-rieng-duong-le-quy-don-1-phuong-dong-tam/ban-60m-4-tang-thoang-sang-cach-mat-pho-5m-gia-chi-11-ty-pr42924627",""
"80 m²","","","4 m","5,2 tỷ","","","","","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng","2 tầng","","","Nhà tuyến 2 Nguyễn Bỉnh Khiêm - Gần đại học Y, ngõ 7m ô tô đỗ cửa thoải mái","https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-binh-khiem-phuong-dang-giang/-tuyen-2-gan-dai-hoc-y-ngo-7m-o-to-do-cua-thoai-mai-pr42889712","7 m"
"69 m²","","","","Thỏa thuận","","","","","Sổ đỏ/ Sổ hồng","2 phòng","","","","","Từ 42tr/m2 quỹ ngoại giao VIP 30 căn 63m,88m,138m lô góc Lakeside Garden giá CĐT,view hồ Phương Lưu","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-le-hong-phong-phuong-dong-khe-prj-chung-cu-lakeside-garden/tu-42tr-m-quy-ngoai-giao-vip-30-63m-88m-138m-lo-goc-gia-cdt-view-luu-pr42846293?source=ad&adid=2999157",""
"122,6 m²","","","6 m","54,9 triệu/m²","","","","Không nội thất","Sổ đỏ/ Sổ hồng","5 phòng","5 phòng","2 tầng","","","Rẻ nhất Phước Bình, 55tr, 6x22, 122.6m2 full thổ, hẻm oto vào thoải mái, góc 2 mặt hẻm, vuông vức","https://batdongsan.com.vn/ban-nha-rieng-duong-14-1-phuong-phuoc-binh-1/re-nhat-55tr-6x22-122-6m2-full-tho-hem-oto-vao-thoai-mai-goc-2-mat-hem-vuong-vuc-pr41437892",""
"113 m²","","","","7,9 tỷ","","","","Đầy đủ","Sổ đỏ/ Sổ hồng","3 phòng","2 phòng","","","","Chung cư cao cấp phường Ngọc Lâm lô góc trung tâm tiện ích","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ngoc-lam-phuong-ngoc-lam-2-prj-one-18-ngoc-lam/-cao-cap-lo-goc-trung-tam-tien-ich-pr42876402",""
"79 m²","Đông - Bắc","Đông - Nam","","2,4 tỷ","","","","Cơ bản","Hợp đồng mua bán","3 phòng","2 phòng","","","","Bán căn góc 3pn 2wc dt 79m2 C/C Dream Home Palace Q8, nhà mới vào ở ngay","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-trinh-quang-nghi-phuong-7-6-prj-dream-home-palace/ban-goc-3pn-2wc-dt-79m2-c-c-dreamhome-q8-nha-moi-vao-o-ngay-pr42385333",""
"68 m²","Tây - Nam","Tây - Nam","","3,4 tỷ","","","","Đầy đủ","Sổ đỏ/ Sổ hồng","2 phòng","2 phòng","","","","Chính chủ cần bán căn hộ góc Park 4 full nội thất sẵn sổ giao dịch ngay ngân hàng hỗ trợ vay","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-5-xa-dong-hoi-prj-eurowindow-river-park/chinh-chu-ban-goc-4-full-noi-that-san-so-giao-dich-ngay-ngan-hang-tro-vay-pr42928256",""
"70 m²","","","5 m","6,9 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","","","","Chính chủ bán gấp mảnh đất phân lô có vỉa hè Đồng Mai, Hà Đông - giá tốt đầu tư","https://batdongsan.com.vn/ban-dat-duong-70-2-phuong-dong-mai-1/chinh-chu-ban-gap-manh-phan-lo-co-via-he-ha-gia-tot-dau-tu-pr42917201","15 m"
"238,4 m²","","","8 m","58 tỷ","","","","Cơ bản","Sổ đỏ/ Sổ hồng","","","3 tầng","","","Bán nhà mặt tiền Bạch Đằng, Quận Bình Thạnh, ngang 8m, dài 34m, giá 58 tỷ, HDT 250 triệu","https://batdongsan.com.vn/ban-nha-mat-pho-duong-bach-dang-phuong-15-5/ban-tien-quan-binh-thanh-ngang-8m-dai-34-m-gia-58-ty-hdt-250-trieu-pr42928627",""
"86 m²","","","","6,9 tỷ","","","","","","3 phòng","2 phòng","","","","Bán gấp New City 3PN 2WC, DT: 86m2 view sông tầng cao, 6.9tỷ bao sang tên hợp đồng. LH 0908 833 ***","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-binh-khanh-prj-new-city-thu-thiem/ban-gap-3pn-2wc-dt-86m-view-song-tang-cao-gia-5-2ty-bao-sang-ten-hop-dong-lh-pr38696303",""
"74 m²","","","","5,8 tỷ","","","","Đầy đủ","Hợp đồng mua bán","2 phòng","2 phòng","","","","Cần bán gấp 2PN-2WC Rivergate 74m2 - Lầu cao view đẹp không bị chắn - Giá 5,8 tỷ","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-ben-van-don-phuong-6-prj-river-gate/-ban-gap-2pn-2wc-rivergate-74m2-lau-cao-view-dep-khong-bi-chan-gia-5-980-ty-pr42857162",""
"71,7 m²","","","","2,15 tỷ","","","","","","","","","","","Bán Gấp Lô Đất Ngõ Nguyễn Lương Bằng, TP Hải Dương - Tặng Nhà Cấp 4","https://batdongsan.com.vn/ban-dat-phuong-tan-binh-18/ban-gap-lo-ngo-nguyen-luong-bang-tp-hai-duong-tang-nha-cap-4-pr42184874",""
"66 m²","","","","4,15 tỷ","","","","Cơ bản","Hợp đồng mua bán","2 phòng","2 phòng","","","","Nguồn bán Eco Green chuẩn từ PKD: 1PN 3.3tỷ 2PN 4.15tỷ, 3PN 5.1tỷ LH: 0931 866 ***","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-nguyen-van-linh-phuong-tan-thuan-tay-1-prj-eco-green-sai-gon/so-huu-ngay-ch-chi-voi-3-8-ty-2pn-lh-0968364060-pr35333854",""
"200,4 m²","","","","80 tỷ","","","","Cao cấp","Sổ đỏ/ Sổ hồng","","","","","","Bán tòa nhà hai mặt tiền Hưng Gia 2, Phú Mỹ Hưng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-nguyen-van-linh-phuong-tan-phong-9-prj-khu-nha-pho-hung-gia/ban-toa-hai-tien-2-phu-my-pr42883158",""
"421,5 m²","","","","2,79 tỷ","","","","","","","","","","","Bán đất tại An Tây, Bến Cát, Bình Dương, giá cực chất 2,79 tỷ, 421,5m2","https://batdongsan.com.vn/ban-dat-xa-an-tay/b-tai-ben-cat-binh-duong-gia-cuc-chat-2-79-ty-421-5m2-pr42569468",""
"84 m²","Bắc","Bắc","4 m","7,9 tỷ","","","","FULL NỘI THẤT CAO CẤP","Sổ đỏ/ Sổ hồng","5 phòng","7 phòng","4 tầng","","","NHÀ FULL NỘI THẤT CAO CẤP - CÓ SÂN VƯỜN SAU NHÀ - CÓ THÀNG MÁY 450KG TRONG NHÀ - 4M X 21M -ĐƯỜNG 8M","https://batdongsan.com.vn/ban-nha-rieng-duong-huong-lo-2-phuong-binh-tri-dong-a/-full-noi-that-cao-cap-co-san-vuon-sau-co-thang-may-450kg-trong-4m-x-21m-8m-pr42900982","8 m"
"120 m²","","","","9,8 tỷ","","","","","Sổ hồng","3 phòng","2 phòng","","","","Bán nhanh căn hộ 3PN, 120m2, view thoáng, dự án Vinhomes Central Park giá 9,8 tỷ BH. LH 0907 278 ***","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-dien-bien-phu-phuong-22-prj-vinhomes-central-park/ban-nhanh-3pn-120m2-view-tang-du-an-vinmes-gia-8-1-ty-bh-lh-0907278386-pr36835558",""
"450 m²","","","","Thỏa thuận","","","","Đầy đủ","Sổ đỏ/ Sổ hồng","8 phòng","5 phòng","4 tầng","","","Bán nhà 4 tầng Ngô Đức Kế Phường 12 Bình Thạnh 22x22m CN 450m2 được xây cao hầm 8 tầng","https://batdongsan.com.vn/ban-nha-mat-pho-duong-ngo-duc-ke-1-phuong-12-7/ban-4-tang-12-binh-thanh-22x22-cn-450m2-duoc-xay-cao-ham-8-tang-chi-42-ty-pr42915607",""
"91 m²","","","","Thỏa thuận","","","","","","3 phòng","3 phòng","","","","Cần bán gấp căn hộ 3PN Vinhomes Q9 view sông thoáng mát giá 2.85 tỷ thương lượng","https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-long-thanh-my-prj-vinhomes-grand-park/-ban-gap-3pn-vinme-q9-view-song-tang-mat-gia-2-7-ty-re-nhat-thi-truong-pr42749757",""
"133 m²","","","","10 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","","","","Bán đất số: 39/8 đường 102, Phường Tăng Nhơn Phú A, TP Thủ Đức.(cách đường Lã Xuân Oai 200m).","https://batdongsan.com.vn/ban-dat-duong-102-phuong-tang-nhon-phu-a/bn-so-39-8-102-tp-thu-duc-cch-l-xun-oi-200m-pr42864499","8 m"
"34 m²","Nam","Đông","","2,4 tỷ","","","","Cơ bản","Hợp đồng mua bán","1 phòng","1 phòng","","","","Sun Vương Thừa Vũ, căn hộ biển Mỹ Khê, Đà Nẵng, CĐT Sun Group, chỉ cần 700 triệu để sở hữu","https://batdongsan.com.vn/ban-condotel-duong-vuong-thua-vu-phuong-phuoc-my-prj-sun-costa-residence/-can-ho-bien-khe-da-nang-cdt-group-gia-chi-tu-2-4-ty-pr42885742",""
"94,8 m²","","","4 m","11 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","1 tầng","","","Bán nhà cấp 4 hẻm xe hơi 6m Cư Xá Ngân Hàng Xô Viết Nghệ Tĩnh P. 21, Bình Thạnh","https://batdongsan.com.vn/ban-nha-rieng-duong-xo-viet-nghe-tinh-phuong-21/ban-cap-4-hem-xe-hoi-6m-cu-xa-ngan-hang-p-21-binh-thanh-pr42872741","6 m"
"2.886,6 m²","","","80 m","6,3 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","","","","Bán vườn cà na, bên sông SG tại xã An Phú, Củ Chi, TPHCM, 6.3 tỷ, 2886.6 m2 - có 95.6m2 thổ cư","https://batdongsan.com.vn/ban-trang-trai-khu-nghi-duong-xa-an-phu-1/b-vuon-ca-na-ben-song-sg-tai-cu-chi-tphcm-6-2-ty-2860-m2-co-90m2-tho-cu-pr42492438","12 m"
"1.145 m²","","Tây - Nam","19 m","5,2 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","","","","Bán đất Võ Thị Bàng, 5,2 tỷ, 1145 m2 (19x60m, thổ cư 105m2) hàng hiếm tại giá siêu hời","https://batdongsan.com.vn/ban-dat-duong-vo-thi-bang-xa-phu-my-hung/ban-5-2-ty-1145-m2-19x60-tho-cu-105m2-hang-hiem-tai-gia-sieu-hoi-pr42149399","12 m"
"59 m²","Đông - Nam","","","Thỏa thuận","","","","Cơ bản","","2 phòng","2 phòng","","","","Uy tín! Bán căn hộ 2PN 2WC Tại Linh Xuân Thủ Đức thanh toán chỉ 600 triệu sở hữu ngay hổ trợ bank","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-so-9-phuong-linh-xuan-prj-happy-one-sora/ban-cc-59m2-2pn-2wc-tai-thu-duc-2-7-ty-thanh-toan-chi-600-trieu-huu-hot-uy-tin-pr42629920?source=ad&adid=2999894",""
"70 m²","","","","2,2 tỷ","","","","","Hợp đồng mua bán","3 phòng","2 phòng","","","","Bán CC Topaz Home, 2,2 tỷ, 70m2, 3PN, 2WC, Tân Thới Nhất, Q12, hỗ trợ bank 1ty3","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-phan-van-hon-phuong-tan-thoi-nhat-1-prj-topaz-home/ban-cc-me-2-2-ty-70m2-3pn-2wc-ti-q12-tro-bank-1ty3-pr42185363",""
"55 m²","","","","2,76 tỷ","","","","Đầy đủ.","Sổ đỏ/ Sổ hồng","1 phòng","1 phòng","","","","Bán căn 1PN + 1 55m2 full NT CC Kikyo Residence Đỗ Xuân Hợp Phú Hữu Q9 sát Q2, 2.76 tỷ 0978 188 ***","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-do-xuan-hop-phuong-phu-huu-2-prj-kikyo-residence/ban-1pn-1-dt55m2-ful-nt-cc-q9-sat-q2-gia-2-75-ty-pr42108071",""
"220 m²","","Nam","10 m","1,3 tỷ","","","","","Sổ đỏ/ Sổ hồng","","","","","","220m2 full thổ cư ngay trung tâm Thị trấn Nông Cống chỉ 1,3 tỷ, mặt tiền 10m, sâu 22m quá vuông đẹp","https://batdongsan.com.vn/ban-dat-xa-van-thien/220m2-full-tho-cu-ngay-trung-tam-thi-tran-nong-cong-chi-1-3-ty-mat-tien-10m-sau-22m-qua-vuong-dep-pr42895380","10 m"
"31 m²","","","","2 tỷ","","","","Đầy đủ","Sổ đỏ/ Sổ hồng","","","","","","Bán CC mini Vinhomes Smart City, 2,4 tỷ, 31 m2, đầy đủ tiện ích","https://batdongsan.com.vn/ban-can-ho-chung-cu-mini-phuong-tay-mo-prj-vinhomes-smart-city/ban-cc-2-4-ty-31-m2-day-du-tien-ich-pr42930104",""
"112 m²","Tây - Bắc","Đông - Bắc","","4,6 tỷ","","","","Cơ bản","Sổ đỏ/ Sổ hồng","4 phòng","3 phòng","","","","Mua căn hộ 4N tại CT2 Yên Nghĩa - giá tốt nhất thị trường - hỗ trợ vay ngân hàng LH 0816 812 ***","https://batdongsan.com.vn/ban-can-ho-chung-cu-phuong-yen-nghia-1-prj-ct2-yen-nghia/mua-4n-tai-gia-tot-nhat-thi-truong-tro-vay-ngan-hang-lh-pr42925274",""
"45 m²","","","","7,6 tỷ","","","","","Sổ đỏ/ Sổ hồng","3 phòng","4 phòng","5 tầng","","","Bán nhà 5 tầng khu đô thị Văn Quán - Hà Đông, đẹp mới, ô tô, mt hơn 4m, giá 7.6 tỷ, lh 0962 797 ***","https://batdongsan.com.vn/ban-nha-rieng-duong-nguyen-khuyen-phuong-phuc-la/ban-5-tang-khu-do-thi-van-quan-ha-dong-dep-moi-o-to-mt-4m-gia-7-6-ty-lh-pr42926767",""
"160 m²","","","","6,9 tỷ","","","","Đầy đủ","Hợp đồng mua bán","3 phòng","3 phòng","2 tầng","","","Chính chủ cần bán căn biệt thự 3PN đầy đủ nội thất 160m2/188m2 sử dụng chỉ 6,9 tỷ","https://batdongsan.com.vn/ban-nha-biet-thu-lien-ke-duong-huong-lo-5-xa-phuoc-tinh-1-prj-khu-biet-thu-saint-simeon/chinh-chu-can-ban-can-3pn-day-du-noi-that-188m2-su-dung-chi-5-7-ty-pr42303242",""
"72,3 m²","Đông - Bắc","Đông - Bắc","4,7 m","30,6 tỷ","","","","Nội thất cao cấp Toàn bộ nội thất đều là hàng cao cấp triệu đô nhập khẩu. Thiết bị Boss, Toto, nội thất gỗ óc chó, điều hoà âm trần,...","Sổ đỏ/ Sổ hồng","5 phòng","6 phòng","7 tầng","","","(Tin thật 100%) Bán nhà 72.3m2 x 7 tầng ở phố Lâm Hạ - Nội thất triệu đô - Đẳng cấp nhất Long Biên","https://batdongsan.com.vn/ban-nha-rieng-duong-lam-ha-1-phuong-bo-de/-tin-tt-100-ban-72-3m2-x-7-tang-o-pho-noi-tt-trieu-do-dang-cap-t-long-bien-pr42915738",""
"81,3 m²","Đông - Nam","Tây - Bắc","","6 tỷ","","","","Cơ bản.","Sổ đỏ/ Sổ hồng.","2 phòng","2 phòng","","","","Nhà tôi cần bán căn hộ 2 phòng ngủ tầng 15 diện tích 81,3m2, nhà mới lắm","https://batdongsan.com.vn/ban-can-ho-chung-cu-duong-minh-khai-phuong-vinh-tuy-prj-imperia-sky-garden/nha-toi-ban-2-ngu-tang-15-dien-tich-82-met-nha-moi-lam-pr37167779",""
"70 m²","","","5 m","Thỏa thuận","","","","Cơ bản","Sổ đỏ/ Sổ hồng","4 phòng","4 phòng","4 tầng","","","Bán gấp nhà riêng đẹp. 70m2 tại Bà Hom, Phường 13. Quận 6. Gọi ngay 0904 430 ***","https://batdongsan.com.vn/ban-nha-rieng-duong-ba-hom-phuong-13-3/n-gap-dep-gia-3-ty-550-70m2-tai-13-quan-6-goi-ngay-pr42916432","6 m"
"70 m²","","Đông - Nam","","6 triệu/tháng","Thỏa thuận","Theo nhà cung cấp","Theo nhà cung cấp","Đầy đủ","","2 phòng","1 phòng","","Ở ngay","","Chính chủ cho thuê căn hộ Lakeside 2PN đầy đủ nội thất như hình giá chỉ 6tr/tháng. LH: 0961 822 ***","https://batdongsan.com.vn/cho-thue-can-ho-chung-cu-phuong-nguyen-an-ninh-prj-lakeside-apartment/chinh-chu-c-2pn-day-du-noi-that-nhu-hinh-gia-chi-6tr-thang-lh-pr42297688",""
"86,3 m²","","","","1 tỷ","","","","","Sổ đỏ/ Sổ hồng.","","","","","","Chính chủ cần tiền nên bán gấp lô đất tại TT Quất Lâm với giá 1 tỷ, rẻ nhất thị trấn. Full thổ cư","https://batdongsan.com.vn/ban-dat-thi-tran-quat-lam/chinh-chu-can-tien-nen-ban-gap-lo-tai-tt-voi-gia-1ty-re-nhat-full-tho-cu-pr42255638",""
"120 m²","","","6 m","Thỏa thuận","","","","","Sổ đỏ/ Sổ hồng","","","","","","Chính chủ cần bán gấp đất, Đ. Quốc Lộ 1A, Xã Lý Văn Lâm, Cà Mau, 120m2, gần THCS và THPT Lý Văn Lâm","https://batdongsan.com.vn/ban-dat-duong-quoc-lo-1a-xa-ly-van-lam/chinh-chu-can-ban-gap-d-ca-mau-120m2-gan-thcs-va-thpt-pr42900408",""
"88 m²","","","","17 triệu/tháng","","","","Không nội thất","","","1 phòng","","","Camera, Bảo vệ, PCCC","Cho thuê mặt bằng (Lầu 1) Đường A4, và Lê Trung Nghĩa P12, Tân Bình. Ngang 8m dài 11m","https://batdongsan.com.vn/cho-thue-sang-nhuong-cua-hang-ki-ot-duong-a4-phuong-12-10/cho-mat-bang-2-mat-tien-va-le-trung-nghia-p12-tan-binh-ngang-8m-dai-11m-pr42768134",""
"53 m²","","","5,3 m","11,5 tỷ","","","","Đầy đủ","Sổ đỏ/ Sổ hồng","","","5 tầng","","","Cần bán gấp nhà ngõ 213 Giáp Nhất ô tô đỗ cửa nội thất xịn xò châu âu 53m2 5T MT 5,3m, 11,5 tỷ","https://batdongsan.com.vn/ban-nha-rieng-duong-giap-nhat-phuong-nhan-chinh/can-ban-gap-ngo-213-t-o-to-do-cua-noi-that-xin-xo-chau-au-dt53m-5t-mt5-3m-11-5-ti-pr42228806","4,5 m"
